beta,time,cost
0.880000,103,2156004702199.910400
0.880000,103,2217355429344.761230
0.880000,103,2167642461499.917480
0.880000,103,2077971272977.328369
0.880000,103,2179634915856.957764
0.880000,103,2144667093542.590088
0.880000,103,2265543236558.770508
0.880000,103,2155365422367.680664
0.880000,103,2169693886429.755615
0.880000,103,2150424971041.246338
0.880000,103,2209041404058.141602
0.880000,103,2121725877929.160889
0.880000,103,2144301151170.954834
0.880000,103,2107802573659.749512
0.880000,103,2136787135623.390137
0.880000,103,2198910688392.621826
0.880000,103,2180849961818.869141
0.880000,103,2056529089508.675293
0.880000,103,2113669940928.061768
0.880000,103,2119682200604.115234
0.880000,103,2164352047322.669922
0.880000,103,2127739515219.532227
0.880000,103,2209388870597.260742
0.880000,103,2082958263355.995850
0.880000,103,2246589557593.082520
0.880000,103,2106210431950.754150
0.880000,103,2182178036472.262207
0.880000,103,2136350843514.432129
0.880000,103,2196670599544.603271
0.880000,103,2144855450128.772217
0.880000,103,2068709489568.114502
0.880000,103,2164361670136.125000
0.880000,103,2210936889061.976074
0.880000,103,2030527299481.819336
0.880000,103,2137348068166.535889
0.880000,103,2095701705976.020996
0.880000,103,2097820815184.282715
0.880000,103,2179093723953.915039
0.880000,103,2168740715537.112549
0.880000,103,2046005447821.549805
0.880000,103,2069822969029.093994
0.880000,103,2113967151959.047607
0.880000,103,2176566226018.685059
0.880000,103,2066035644984.491943
0.880000,103,2108950594791.116455
0.880000,103,2286987064015.634277
0.880000,103,2093828283067.844482
0.880000,103,2088045338326.715088
0.880000,103,2143432654810.081543
0.880000,103,2222422659802.718750
0.880000,103,2236833205455.720703
0.880000,103,2182352209971.814209
0.880000,103,2113142220754.864746
0.880000,103,2185779635725.901367
0.880000,103,2163327768604.230713
0.880000,103,2093877532402.479492
0.880000,103,2191536969152.440186
0.880000,103,2084685237893.938965
0.880000,103,2179909620971.859375
0.880000,103,2140096606585.039795
0.880000,103,2115728637126.270264
0.880000,103,2086165970060.822998
0.880000,103,2150525104760.656738
0.880000,103,2076006092013.470459
0.880000,103,2119793658774.794922
0.880000,103,2041982290611.162598
0.880000,103,2174720202211.677490
0.880000,103,2131904031375.823486
0.880000,103,2196567430159.035156
0.880000,103,2168489669429.599609
0.880000,103,2282468869428.835449
0.880000,103,2129155504710.562012
0.880000,103,2152484101655.122803
0.880000,103,2188167951107.470703
0.880000,103,2146494385396.905029
0.880000,103,2155832110327.757324
0.880000,103,2111102626185.032227
0.880000,103,2130763647180.605469
0.880000,103,2195294391630.881836
0.880000,103,2110688959931.029541
0.880000,103,2140506897607.201904
0.880000,103,2186159793213.935791
0.880000,103,2178858727786.136963
0.880000,103,2189070746501.386963
0.880000,103,2059326557632.474121
0.880000,103,2097001601311.692383
0.880000,103,2075028443797.024902
0.880000,103,2221699897515.567383
0.880000,103,2146459605842.171387
0.880000,103,2041804383036.535645
0.880000,103,2184132304875.908936
0.880000,103,2120818789171.744629
0.880000,103,2148535004002.606201
0.880000,103,2153694531271.535889
0.880000,103,2124300467315.811279
0.880000,103,2151764209408.911865
0.880000,103,2177961466628.021729
0.880000,103,2147453807186.710693
0.880000,103,2196475174700.550293
0.880000,103,2107917721165.963867
0.880000,103,2082993155919.132812
0.880000,103,2114586860715.395020
0.880000,103,2198952896096.258301
0.880000,103,2111927952742.882324
0.880000,103,2071681635563.598389
0.880000,103,2163549405038.606689
0.880000,103,2134384175214.409912
0.880000,103,2115099806258.031738
0.880000,103,2122716875133.104492
0.880000,103,2112038173564.886475
0.880000,103,2038392121112.123291
0.880000,103,2172480844504.376465
0.880000,103,2116814087492.637207
0.880000,103,2124801210732.731934
0.880000,103,2119594253552.436768
0.880000,103,2101694651581.153076
0.880000,103,2134670229034.153809
0.880000,103,2206610123787.711426
0.880000,103,2034131611948.830811
0.880000,103,2105908473604.933105
0.880000,103,2120251312605.907227
0.880000,103,2107206811549.437256
0.880000,103,2174612688396.371094
0.880000,103,2124294224886.998047
0.880000,103,2075875613293.007568
0.880000,103,2093947439774.423340
0.880000,103,2099702003366.909912
0.880000,103,2131572180412.725830
0.880000,103,2162075250043.156494
0.880000,103,2175910292096.561279
0.880000,103,2162132801480.805908
0.880000,103,2115936855932.699707
0.880000,103,2104803933389.632080
0.880000,103,2261401510506.787598
0.880000,103,2164792781298.010010
0.880000,103,2174689164572.885254
0.880000,103,2155740656239.923340
0.880000,103,2094270971243.528809
0.880000,103,2078587798836.951416
0.880000,103,2137227103081.691650
0.880000,103,2158570832856.144775
0.880000,103,2152295679839.663574
0.880000,103,2134819802536.588623
0.880000,103,2134879778765.234863
0.880000,103,2070708651036.335449
0.880000,103,2114630269490.894775
0.880000,103,2283141241684.175293
0.880000,103,2033961227941.639893
0.880000,103,2078713103997.267334
0.880000,103,2148929084379.256104
0.880000,103,2117488654261.188477
0.880000,103,2035982981520.591797
0.880000,103,2097491385368.332520
0.880000,103,2149970282543.828125
0.880000,103,2207757062542.476074
0.880000,103,2193423429292.654053
0.880000,103,2215749622137.473145
0.880000,103,2140035426775.679199
0.880000,103,2125351636249.285889
0.880000,103,2169367965263.372070
0.880000,103,2130839179827.425293
0.880000,104,2115545546968.493408
0.880000,103,2104853018965.915283
0.880000,103,2216869002431.378418
0.880000,103,2152976141674.587891
0.880000,103,2152219734392.491455
0.880000,103,2136307007165.055420
0.880000,103,2220270352995.474609
0.880000,103,2135268785369.119141
0.880000,103,2077392127140.403076
0.880000,103,2169521809762.535156
0.880000,103,2122769172420.444336
0.880000,103,2051254145968.044922
0.880000,103,2193340446318.227539
0.880000,103,2076561903185.696289
0.880000,103,2074236866530.765137
0.880000,103,2176693822542.092285
0.880000,103,2180168198287.669678
0.880000,103,2098979848330.590820
0.880000,103,2249550512418.831543
0.880000,103,2142826159820.012695
0.880000,103,2161084561819.296387
0.880000,103,2124217347720.339600
0.880000,103,2096937486989.687256
0.880000,103,2122882601148.626465
0.880000,103,2125072091207.673584
0.880000,103,2120520160900.036133
0.880000,103,2145781455584.614990
0.880000,103,2100913670667.467285
0.880000,103,2106923560342.500732
0.880000,103,2184604670521.114258
0.880000,103,2119932869223.158447
0.880000,103,2136852165159.522461
0.880000,103,2182094757164.819824
0.880000,103,2112054865021.463135
0.880000,103,2170237197807.951904
0.880000,103,2106538921815.556152
0.880000,103,2137787342664.386963
0.880000,103,2139901373258.890625
0.880000,103,2156674059960.264648
0.880000,103,2107204452016.036865
0.880000,103,2086367557332.844482
0.880000,103,2127212407751.056641
0.880000,103,2216850957648.350098
0.880000,103,2133822797435.685059
0.880000,103,2193208890631.419189
0.880000,103,2168732228116.269531
0.880000,103,2181502897428.008301
0.880000,103,2118262254356.469238
0.880000,103,2179828977542.935791
0.880000,103,2063433635391.484863
0.880000,103,2130959227905.150635
0.880000,103,2076094248524.274658
0.880000,103,2114507384155.799561
0.880000,103,2001160319088.119873
0.880000,103,2153096850166.526855
0.880000,103,2149983743729.182861
0.880000,103,2086504848768.619629
0.880000,103,2152004458184.928955
0.880000,103,2013567236547.203369
0.880000,103,2125700835798.010254
0.880000,103,2185033130177.192383
0.880000,103,2164978866822.012695
0.880000,103,2166071655594.234863
0.880000,103,2169344634632.484619
0.880000,103,2147934602438.248291
0.880000,103,2186211069733.389160
0.880000,103,2182100808731.611572
0.880000,103,2182494322900.789062
0.880000,103,2155458673031.365967
0.880000,103,2170849483569.637207
0.880000,103,2168420820161.960449
0.880000,103,2111447834167.525391
0.880000,103,2198782785145.536621
0.880000,103,2160926967953.778564
0.880000,103,2160518870870.991943
0.880000,103,2260444541093.719727
0.880000,103,2103557669427.304688
0.880000,103,2148608547599.543213
0.880000,103,2167800553948.870117
0.880000,103,2079661123601.650391
0.880000,103,2234161758232.997070
0.880000,103,2100115494927.278809
0.880000,103,2071089820915.306885
0.880000,103,2042746989681.850586
0.880000,103,2250430598556.548340
0.880000,103,2109033456667.270996
0.880000,103,2068858237387.561523
0.880000,103,2161049790369.049805
0.880000,103,2122084009176.602295
0.880000,103,2109712695488.489502
0.880000,103,2166530817293.062988
0.880000,103,2146723534047.943115
0.880000,103,2080417713415.611328
0.880000,103,2141093550354.427979
0.880000,103,2156061787344.058594
0.880000,103,2146756674714.871094
0.880000,103,2141129074627.908447
0.880000,103,2124957010164.268799
0.880000,103,2094603659934.578857
0.880000,103,2155638229834.493164
0.880000,103,2056825413679.838135
0.880000,103,2147208720479.598145
0.880000,103,2201318360617.789551
0.880000,103,2152579609947.992188
0.880000,103,2123967343979.806885
0.880000,103,2152246701406.014893
0.880000,103,2113065430814.523682
0.880000,103,2049234447698.634521
0.880000,103,2095890454594.148682
0.880000,103,2147831499704.282959
0.880000,103,2081730640283.113770
0.880000,103,2143640132340.679688
0.880000,103,2149463505955.565430
0.880000,103,2059445680168.956787
0.880000,103,2023860097906.276123
0.880000,103,2052942265692.810791
0.880000,103,2157857474605.880615
0.880000,103,2092000243834.161865
0.880000,103,2076603149476.690918
0.880000,103,2109624995295.645752
0.880000,103,2237432111201.585938
0.880000,103,2084139174930.467041
0.880000,103,2107818597287.347900
0.880000,103,2118434086428.396973
0.880000,103,2123204185024.933105
0.880000,103,2179887106683.081299
0.880000,103,2204193738747.819824
0.880000,103,2132091068690.057617
0.880000,103,2147499252278.638916
0.880000,103,2166685355763.386963
0.880000,103,2112197848369.680176
0.880000,103,2137175234112.199707
0.880000,103,2189248520410.811279
0.880000,103,2097023229983.293945
0.880000,103,2158268460001.631592
0.880000,103,2151473611630.547119
0.880000,103,2182697332440.184814
0.880000,103,2214258314049.071289
0.880000,103,2153462204158.407227
0.880000,103,2155704584980.829102
0.880000,103,2141102996355.833008
0.880000,103,2095669458625.633545
0.880000,103,2206285887003.226074
0.880000,104,2148423940010.424316
0.880000,103,2188239624120.989746
0.880000,103,2108410585444.028809
0.880000,103,2033259688911.211182
0.880000,103,2222109095599.450195
0.880000,103,2157885150217.543213
0.880000,103,2170690933458.305420
0.880000,103,2199986646791.632812
0.880000,103,2217078994264.561523
0.880000,103,2110491621299.055664
0.880000,103,2105716085595.066650
0.880000,103,2234068972455.513672
0.880000,103,2068593550838.221191
0.880000,103,2195797081940.756104
0.880000,103,2115832759563.372559
0.880000,103,2145809842351.291260
0.880000,103,2168015859374.934570
0.880000,103,2121804314524.815918
0.880000,103,2065946908804.151123
0.880000,103,2134339176640.423096
0.880000,103,2126565507705.807861
0.880000,103,2155132244092.250244
0.880000,103,2079562236572.190918
0.880000,103,2159070211077.462158
0.880000,103,2066806124811.823975
0.880000,103,2169590831481.441895
0.880000,103,2148671725838.435547
0.880000,103,2156783850526.760010
0.880000,103,2094385720742.842285
0.880000,103,2090034237796.340332
0.880000,103,2133698195767.696533
0.880000,103,2142216847500.184082
0.880000,103,2108229158036.840820
0.880000,103,2186999131954.047363
0.880000,103,2149941091739.395508
0.880000,103,2164169593969.490723
0.880000,103,2086584518872.343994
0.880000,103,2184064460392.863037
0.880000,103,2171938899502.970459
0.880000,103,2041368084097.641602
0.880000,103,2215739123065.113770
0.880000,103,2091089317211.426270
0.880000,103,2156974197385.307373
0.880000,103,2103016459206.245361
0.880000,103,2168773517197.548340
0.880000,103,2103846972464.663818
0.880000,103,2172223452151.330322
0.880000,103,2179298367486.097168
0.880000,103,2198496137262.642090
0.880000,103,2245849552988.823242
0.880000,103,2169984177528.667236
0.880000,103,2071066217133.971924
0.880000,103,2236640698686.821289
0.880000,103,2131467040421.860596
0.880000,103,2148325483735.441406
0.880000,103,2072355143820.798584
0.880000,103,2209999584343.470215
0.880000,103,2163366743574.634766
0.880000,103,2145122769884.212646
0.880000,103,2050078064661.234863
0.880000,103,2242594158813.262207
0.880000,103,2118914535092.806396
0.880000,103,2146216873394.169434
0.880000,103,2126063142937.413330
0.880000,103,2181490537513.068848
0.880000,103,2056053732275.458740
0.880000,103,2126399058733.811523
0.880000,103,2072706398414.619385
0.880000,103,2051391304573.454834
0.880000,103,2110811990648.811035
0.880000,103,2052105243256.791748
0.880000,103,2078011382415.580078
0.880000,103,2051800392147.418945
0.880000,103,2193073894402.040039
0.880000,103,2137895175928.074463
0.880000,103,2173296665341.030029
0.880000,103,2161205028426.239014
0.880000,103,2090690837905.392822
0.880000,103,2167771705248.801758
0.880000,103,2195612163811.045410
0.880000,103,2166592417891.371094
0.880000,103,2191924863614.704346
0.880000,103,2126391542996.306885
0.880000,103,2099957150642.154297
0.880000,103,2086473971950.963379
0.880000,103,2084823826656.144531
0.880000,103,2194033068265.722412
0.880000,103,2160142465116.404297
0.880000,103,2046392098727.157715
0.880000,103,2212858667272.940430
0.880000,103,2113234229049.557617
0.880000,103,2255169497258.415527
0.880000,103,2102783522592.822021
0.880000,103,2087892481072.663818
0.880000,103,2153412734486.421875
0.880000,103,2102628081771.854980
0.880000,103,2169802166109.831787
0.880000,103,2171784843478.751465
0.880000,103,2092048794914.082031
0.880000,103,2073874802723.113281
0.880000,103,2132684105452.575195
0.880000,103,2037667500150.585693
0.880000,104,2115286401102.933838
0.880000,103,2122569162370.906738
0.880000,103,2088563354069.192139
0.880000,103,2108847359096.527100
0.880000,103,2075325138996.878662
0.880000,103,2144516152988.352539
